Frequency (Hz),OUT (V),Phase (deg),IN (V),Phase (deg),hand (V),Phase (deg)
0,0.2508268052673081,0,0.5029019895403721,0,0.01808871539231103,180
32.12376644736842,0.1070704128156298,0.3386416255500949,0.2143241151769847,0.1527814364727552,0.02664059796397611,97.50866407806164
64.24753289473684,0.0006669880405656231,91.01774339426768,0.0005188995615351355,65.51224689438074,0.02971720586421648,79.87211969646185
96.37129934210526,0.0001213830841251159,112.6059141367188,5.74653818642998e-05,129.5437617046251,0.004476366952517468,78.77101418947321
128.4950657894737,0.0001491863685322465,17.98576711594797,5.135432635115552e-05,146.0633330430306,0.002637744881099056,88.31002682448089
160.6188322368421,0.0001067958002972311,103.9561461176286,5.455524201047435e-05,114.721028114917,0.002841914806053052,77.72700644983115
192.7425986842105,0.0001012981095018216,7.105689075920087,8.039144375681345e-05,137.6253604801322,0.001322053662588268,18.37671415173926
224.8663651315789,8.95478781123895e-06,121.3367362685907,6.109406355344408e-05,27.78111033707074,0.001867495994284164,74.17421126308757
256.9901315789473,0.0001354623348003193,13.40972025796145,2.474567863672272e-05,113.029806597351,0.001878908424498022,43.8714557087772
289.1138980263158,4.295487608990556e-05,102.9817080254173,6.00788394432611e-05,11.35565379574387,0.001639073898953052,88.04515552902537
321.2376644736842,6.961609379031278e-05,161.3963512504383,4.167073569665125e-05,114.7381718294928,0.002692444835368432,152.3710884285153
353.3614309210526,9.684127457148099e-05,17.71217830587565,2.338891982560602e-05,175.1572578433362,0.004691831730347582,155.7471127453038
385.485197368421,8.324053440246219e-05,130.3567856287005,6.25751497102533e-05,160.4901171987536,0.001824240005955847,156.1392506152011
417.6089638157894,8.447592917515454e-05,16.55521551535863,3.877036742065946e-06,78.97147757916296,0.0004063138255945142,107.1996028632655
449.7327302631579,4.397768704036095e-05,142.27819121197,5.214089290680973e-05,167.6009623569975,0.002235451078556585,100.7925549545388
481.8564967105262,8.391736677946746e-05,20.69774971565505,3.626180772126429e-05,117.7544750011324,0.0007292687027244712,116.3612968349274
